Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Accessory size (product.metafields.shopify.accessory-size),Animal type (product.metafields.shopify.animal-type),Color (product.metafields.shopify.color-pattern),Compatible vehicle (product.metafields.shopify.compatible-vehicle),First aid kit components (product.metafields.shopify.first-aid-kit-components),Leash design (product.metafields.shopify.leash-design),Material (product.metafields.shopify.material),Pet control accessory features (product.metafields.shopify.pet-control-accessory-features),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
360-tangle-free-retractable-dog-lead-for-up-to-25-kg-dogs-5-m-strong-nylon-tape-ribbon-one-handed-brake-pause-lock-medium-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/4032c278903065ad5f7ed298332717c6.jpg?v=1764889122,2,"360° Tangle-Free Retractable Dog Lead for up to 25 Kg Dogs | 5 M Strong Nylon Tape/Ribbon | One-Handed Brake, Pause, Lock (Medium, Green)",,,,,,,,,,,,,,,,,,,,
360-tangle-free-retractable-dog-lead-for-up-to-25-kg-dogs-5-m-strong-nylon-tape-ribbon-one-handed-brake-pause-lock-medium-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/55fe88b83f62382589c110b3d404da02.jpg?v=1764889121,3,"360° Tangle-Free Retractable Dog Lead for up to 25 Kg Dogs | 5 M Strong Nylon Tape/Ribbon | One-Handed Brake, Pause, Lock (Medium, Green)",,,,,,,,,,,,,,,,,,,,
360-tangle-free-retractable-dog-lead-for-up-to-25-kg-dogs-5-m-strong-nylon-tape-ribbon-one-handed-brake-pause-lock-medium-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/8bc94ea60a8b0ecf47046b2ce4f1b355.jpg?v=1764889121,4,"360° Tangle-Free Retractable Dog Lead for up to 25 Kg Dogs | 5 M Strong Nylon Tape/Ribbon | One-Handed Brake, Pause, Lock (Medium, Green)",,,,,,,,,,,,,,,,,,,,
360-tangle-free-retractable-dog-lead-for-up-to-25-kg-dogs-5-m-strong-nylon-tape-ribbon-one-handed-brake-pause-lock-medium-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/c49d7a4629bf5822f80eba5d6b4831b1.jpg?v=1764889121,5,"360° Tangle-Free Retractable Dog Lead for up to 25 Kg Dogs | 5 M Strong Nylon Tape/Ribbon | One-Handed Brake, Pause, Lock (Medium, Green)",,,,,,,,,,,,,,,,,,,,
360-tangle-free-retractable-dog-lead-for-up-to-25-kg-dogs-5-m-strong-nylon-tape-ribbon-one-handed-brake-pause-lock-medium-green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/69719109493f621388cc2164513f0473.jpg?v=1764889121,6,"360° Tangle-Free Retractable Dog Lead for up to 25 Kg Dogs | 5 M Strong Nylon Tape/Ribbon | One-Handed Brake, Pause, Lock (Medium, Green)",,,,,,,,,,,,,,,,,,,,
collapsible-dog-bowls-with-bottle-carrier-2-pack-travel-dog-water-bowl-with-upgraded-carabiner-one-piece-molded-rim-no-fall-off-or-crack-gray-pink-largepack-of-2,"Collapsible Travel Bowls – 2 Pack (Grey/Pink, Bottle Carrier) | HappyPawsCo UK","<p>Adventure-ready feeding shouldn't mean carrying bulky bowls. Whether you're heading to the park, hiking trails, or just out for a long drive, collapsible bowls fold flat and clip easily to your backpack or water bottle—ready when you need them, invisible when you don't. This 2-pack gives you one for food and one for water, with upgraded carabiners and integrated hard rims that keep their shape when filled. The bottle carrier attachment means you can carry everything in one compact setup.</p>
<ul>
<li>
<strong>Upgraded carabiner with larger opening</strong> – sturdier design reduces risk of breaking during outdoor use</li>
<li>
<strong>Integrated hard rim structure</strong> – maintains bowl shape when full, no more wobbly spills</li>
<li>
<strong>Includes bottle carriers</strong> – clips directly to most cola-shaped water bottles for compact carrying</li>
<li>
<strong>Collapses flat for easy packing</strong> – takes up minimal space in bags or pockets when not in use</li>
<li>
<strong>Food-grade silicone</strong> – BPA-free and dishwasher-safe for quick, easy cleaning</li>
<li>
<strong>2-pack for food and water</strong> – complete feeding setup for parks, hikes, car trips, and social outings</li>
</ul>
<p><strong>Pairs well with:</strong> <a href=""/products/stainless-steel-pet-water-bottle-800-ml-green"">Stainless Steel Pet Water Bottle (800ml)</a> for a complete hydration and feeding system on the go.</p>",HappyPawsCo.,"Animals & Pet Supplies > Pet Supplies > Pet Bowls, Feeders & Waterers","","BPA-free, car_trips, collapsible_bowls, dishwasher-safe, dog_travel, dog_walking, Feeding & Watering Supplies, parks & hikes, Pet Supplies, pet_feeding, Travel Bowls, uk-dispatch",true,Size Name,Large(Pack Of 2),,Colour Name,Gray/Pink,,,,,291c335d-7bfe-474b-b803-fed6061a6537,6747.18650375,shopify,deny,autods-prod-lreltcwk,18.90,0.00,true,true,,,,,313051148127,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/75140e82ef525a17c731c53347907256.jpg?v=1764889123,1,"Collapsible Dog Bowls with Bottle Carrier, 2 Pack Travel Dog Water Bowl with Upgraded Carabiner, One-Piece Molded Rim No Fall off or Crack (Gray/Pink, Large(Pack of 2))",false,,"Collapsible, BPA-free travel bowls for food and water on walks, car trips and days out. Folds flat, clips to bags, dishwasher-safe. UK dispatch.  ",,cats; dogs,pink; gray,,,,silicone,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/75140e82ef525a17c731c53347907256.jpg?v=1764889123,oz,,11.99,active
collapsible-dog-bowls-with-bottle-carrier-2-pack-travel-dog-water-bowl-with-upgraded-carabiner-one-piece-molded-rim-no-fall-off-or-crack-gray-pink-largepack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/2efabdf891eb097a1058bcf3c0eafb7b.jpg?v=1764889123,2,"Collapsible Dog Bowls with Bottle Carrier, 2 Pack Travel Dog Water Bowl with Upgraded Carabiner, One-Piece Molded Rim No Fall off or Crack (Gray/Pink, Large(Pack of 2))",,,,,,,,,,,,,,,,,,,,
collapsible-dog-bowls-with-bottle-carrier-2-pack-travel-dog-water-bowl-with-upgraded-carabiner-one-piece-molded-rim-no-fall-off-or-crack-gray-pink-largepack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/87d56024f21481abf211161d674e089c.jpg?v=1765149165,3,"Collapsible Dog Bowls with Bottle Carrier, 2 Pack Travel Dog Water Bowl with Upgraded Carabiner, One-Piece Molded Rim No Fall off or Crack (Gray/Pink, Large(Pack of 2))",,,,,,,,,,,,,,,,,,,,
collapsible-dog-bowls-with-bottle-carrier-2-pack-travel-dog-water-bowl-with-upgraded-carabiner-one-piece-molded-rim-no-fall-off-or-crack-gray-pink-largepack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/386ab856a499dd3db26f5665cd82c8f4.jpg?v=1765149165,4,"Collapsible Dog Bowls with Bottle Carrier, 2 Pack Travel Dog Water Bowl with Upgraded Carabiner, One-Piece Molded Rim No Fall off or Crack (Gray/Pink, Large(Pack of 2))",,,,,,,,,,,,,,,,,,,,
collapsible-dog-bowls-with-bottle-carrier-2-pack-travel-dog-water-bowl-with-upgraded-carabiner-one-piece-molded-rim-no-fall-off-or-crack-gray-pink-largepack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/64b4d41f41d518e5bf92e3515a89c613.jpg?v=1765149165,5,"Collapsible Dog Bowls with Bottle Carrier, 2 Pack Travel Dog Water Bowl with Upgraded Carabiner, One-Piece Molded Rim No Fall off or Crack (Gray/Pink, Large(Pack of 2))",,,,,,,,,,,,,,,,,,,,
collapsible-dog-bowls-with-bottle-carrier-2-pack-travel-dog-water-bowl-with-upgraded-carabiner-one-piece-molded-rim-no-fall-off-or-crack-gray-pink-largepack-of-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/58c0ba878481e281f506e2783b195bd0.jpg?v=1765149165,6,"Collapsible Dog Bowls with Bottle Carrier, 2 Pack Travel Dog Water Bowl with Upgraded Carabiner, One-Piece Molded Rim No Fall off or Crack (Gray/Pink, Large(Pack of 2))",,,,,,,,,,,,,,,,,,,,
two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-black,"Two-Point Control Dog Lead – Dual Clip (Black, Training Lead) | HappyPawsCo UK","<p>Building confidence in reactive or strong-pulling dogs takes patience, consistency, and the right equipment. This dual-clip lead connects to both the front and back of a no-pull harness, giving you two points of redirection instead of one. When they lunge or pull, the pressure distributes across two areas, reducing strain on their body and giving you kinder, more effective control. The padded handles protect your hands during training sessions, while reflective stitching keeps you both visible on early morning or evening walks.</p>
<ul>
<li>
<strong>Two-point control reduces pulling</strong> – front and back clips distribute pressure for gentler, more effective steering</li>
<li>
<strong>Designed for training and behaviour work</strong> – ideal for reactive dogs or those learning loose-lead walking</li>
<li>
<strong>Soft padded handles for comfort</strong> – reduces hand fatigue during longer training sessions</li>
<li>
<strong>360° swivel clips prevent tangling</strong> – handles move naturally with your dog's movement and pace</li>
<li>
<strong>Reflective stitching throughout</strong> – ensures visibility during early morning and evening training walks</li>
<li>
<strong>Converts to single 120cm lead</strong> – versatile design adapts as your dog's confidence and skills improve</li>
</ul>

<p><strong>Prefer brown?</strong> See the <a href=""/products/two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-brown"">brown version here</a>.</p>
<p><strong>Pairs well with:</strong> <a href=""/products/earth-rated-dog-poo-bags-unscented-270-uk"">Earth Rated Dog Poo Bags (270 Count)</a>, <a href=""/products/dog-harness-medium-no-pull-pet-harness-with-2-leash-clips-adjustable-soft-padded-pet-vest-harness-reflective-no-choke-with-easy-control-handle-for-training-or-walking-black-m"">Rabbitgoo Reflective No-Pull Dog Harness (Front &amp; Back Clip) (Medium)</a>, <a href=""/products/dog-harness-large-dog-no-pull-pet-harness-with-2-leash-clips-adjustable-soft-padded-pet-vest-harness-reflective-no-choke-with-easy-control-handle-for-training-or-walking-black-l"">Rabbitgoo Reflective No-Pull Dog Harness (Front &amp; Back Clip) (Large)</a>.</p>",HappyPawsCo.,Animals & Pet Supplies > Pet Supplies > Pet Leashes > Training Leashes,"","control lead, Dogs, double clip lead, Pet Supplies, Training & Behaviour Aids, Training Leads",true,Colour Name,Black,,,,,,,,ee13a982-b7ac-4bd3-8b77-35e7769bda1e,4252.42846875,shopify,deny,autods-prod-lreltcwk,26.16,0.00,true,true,,,,,313111479444,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/272c3f226ebd72edc6879ad5f77355b5.jpg?v=1764889103,1,"Two Point Control Dog Lead, Works with No Pull Harnesses, No Tangle Training Leads, Soft Padded and Reflective Walking Lead, Converts to Single Lead for Medium Large Dogs (Black)",false,,"Black dual clip dog lead for extra control on busy walks and in training. Attach to front and back harness points to reduce pulling, or shorten for close heel work. Versatile length options and sturdy clips, designed for real-world UK pavements and parks.",,dogs,black,,,,nylon; polyester; synthetic,adjustable; reflective; comfort-padding,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/272c3f226ebd72edc6879ad5f77355b5.jpg?v=1764889103,oz,,18.99,active
two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/7df9168eb73d1833a1ad7e4e7127ba9f.jpg?v=1764889103,2,"Two Point Control Dog Lead, Works with No Pull Harnesses, No Tangle Training Leads, Soft Padded and Reflective Walking Lead, Converts to Single Lead for Medium Large Dogs (Black)",,,,,,,,,,,,,,,,,,,,
two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/6ac3df557ba02a563ffd6e58ecd60090.jpg?v=1764889103,3,"Two Point Control Dog Lead, Works with No Pull Harnesses, No Tangle Training Leads, Soft Padded and Reflective Walking Lead, Converts to Single Lead for Medium Large Dogs (Black)",,,,,,,,,,,,,,,,,,,,
two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/f6b71eaef20a35f74e30cf78429cff89.jpg?v=1764889102,4,"Two Point Control Dog Lead, Works with No Pull Harnesses, No Tangle Training Leads, Soft Padded and Reflective Walking Lead, Converts to Single Lead for Medium Large Dogs (Black)",,,,,,,,,,,,,,,,,,,,
two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/9edcd7d69177c1cbf0c3c5dcfee48d0d.jpg?v=1764889103,5,"Two Point Control Dog Lead, Works with No Pull Harnesses, No Tangle Training Leads, Soft Padded and Reflective Walking Lead, Converts to Single Lead for Medium Large Dogs (Black)",,,,,,,,,,,,,,,,,,,,
two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/2f30ec858346e61a0fba802e6e33c67e.jpg?v=1764889104,6,"Two Point Control Dog Lead, Works with No Pull Harnesses, No Tangle Training Leads, Soft Padded and Reflective Walking Lead, Converts to Single Lead for Medium Large Dogs (Black)",,,,,,,,,,,,,,,,,,,,
two-point-control-dog-lead-works-with-no-pull-harnesses-no-tangle-training-leads-soft-padded-and-reflective-walking-lead-converts-to-single-lead-for-medium-large-dogs-black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/f3c7fff1e6301f3d7b18043e971a3aa6.jpg?v=1764889103,7,"Two Point Control Dog Lead, Works with No Pull Harnesses, No Tangle Training Leads, Soft Padded and Reflective Walking Lead, Converts to Single Lead for Medium Large Dogs (Black)",,,,,,,,,,,,,,,,,,,,
weekend-walk-kit,Weekend Walk Kit,"<p>Your perfect weekend walk companion pack with extended waste management!</p>
<div class=""hp-kit"">
<h3>What's in this kit</h3>
<ul class=""hp-bullets"">
<li><a href=""/products/8m-retractable-dog-lead-w-anti-chew-cable-pecute-2026"">Pecute 8 m Retractable Dog Lead (Anti-Chew Cable)</a></li>
<li><a href=""/products/earth-rated-dog-poo-bags-unscented-270-count-uk"">Earth Rated Dog Poo Bags — Unscented, 270 Count</a></li>
</ul>
</div>",HappyPawsCo,Animals & Pet Supplies > Pet Supplies > Pet Leashes,"","8m, Anti Chew, brand-earth-rated, Chewable, Collars, Dogs, Harnesses & Leads, kit, Large-dogs, Leads, Leash, Medium-bags, One-hand-break, Outdoor, Pecute, Pet Supplies, Poo-bag-holder, reflective, Retractable, Retractable Leads, Swivel-clip, Travel, UK Shipping, Walking",true,Pattern Name,8M Anti-Chew,,Colour Name,Green,,,,,HPC-LEASH-PEC-8M-AC,15422.14058,shopify,deny,manual,54.98,57.98,true,true,,,,,B0FFB168FC,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/afc604fa56eab672e148081c58a9dc21.jpg?v=1762801987,1,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),false,8m Anti-Chew Retractable Dog Lead | Tangle-Free | HappyPawsCo,"8m retractable dog lead with chew-proof steel, one-handed brake and 360° tangle-free swivel. Reflective tape. UK dispatch.",,,green,,,,plastic,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/afc604fa56eab672e148081c58a9dc21.jpg?v=1762801987,oz,,29.99,active
weekend-walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/6dc81a6bdf045ca1e5ac2ddc8812068b_58e0e7f4-e240-465d-ac29-c78d0cb8b498.jpg?v=1762801988,2,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
weekend-walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/f22c4cef0e5acc5aaeefc41c40fd4b53.jpg?v=1762801988,3,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
weekend-walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/20c7d256a1f27d5d5fe932abf07616cd.jpg?v=1762801988,4,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
weekend-walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/c2c4660e35621ee046eb58fa583582ba_5a755059-7364-4f0f-886c-0a5a901bf539.jpg?v=1762801988,5,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
weekend-walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/7355319a75ebcaaf5aae97409373732a_f2ee1c08-9bf6-46c4-8ef3-d80e20aec2ec.jpg?v=1762801987,6,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
weekend-walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/eba8a293dc3940f04610901acfe5c73a_2978897c-5926-41bc-b30f-09c5745aea42.jpg?v=1762801987,7,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
walk-kit,Walk Kit,"<p>Your complete walk kit with everything you need for daily dog walks.</p>
<div class=""hp-kit"">
<h3>What's in this kit</h3>
<ul class=""hp-bullets"">
<li><a href=""/products/8m-retractable-dog-lead-w-anti-chew-cable-pecute-2026"">Pecute 8 m Retractable Dog Lead (Anti-Chew Cable)</a></li>
<li><a href=""/products/earth-rated-dog-poo-bags-unscented-120-count-uk"">Earth Rated Dog Poo Bags — Unscented, 120 Count</a></li>
</ul>
</div>
<p> </p>",HappyPawsCo,Animals & Pet Supplies > Pet Supplies > Pet Leashes,"","8m, Anti Chew, brand-earth-rated, brand-pecute, Chewable, Collars, Dogs, Harnesses & Leads, kit, Large-dogs, Leads, Leash, Medium-bags, One-hand-break, Outdoor, Pecute, Pet Supplies, Poo-bag-holder, reflective, Retractable, Retractable Leads, Swivel-clip, Travel, UK Shipping, uk-dispatch",true,Pattern Name,8M Anti-Chew,,Colour Name,Green,,,,,HPC-LEASH-PEC-8M-AC,15422.14058,shopify,deny,manual,47.48,49.48,true,true,,,,,B0FFB168FC,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/afc604fa56eab672e148081c58a9dc21.jpg?v=1762801987,1,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),false,8m Anti-Chew Retractable Dog Lead | Tangle-Free | HappyPawsCo,"8m retractable dog lead with chew-proof steel, one-handed brake and 360° tangle-free swivel. Reflective tape. UK dispatch.",,,green,,,,plastic,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/afc604fa56eab672e148081c58a9dc21.jpg?v=1762801987,oz,,29.99,active
walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/6dc81a6bdf045ca1e5ac2ddc8812068b_58e0e7f4-e240-465d-ac29-c78d0cb8b498.jpg?v=1762801988,2,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/f22c4cef0e5acc5aaeefc41c40fd4b53.jpg?v=1762801988,3,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/20c7d256a1f27d5d5fe932abf07616cd.jpg?v=1762801988,4,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/c2c4660e35621ee046eb58fa583582ba_5a755059-7364-4f0f-886c-0a5a901bf539.jpg?v=1762801988,5,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/7355319a75ebcaaf5aae97409373732a_f2ee1c08-9bf6-46c4-8ef3-d80e20aec2ec.jpg?v=1762801987,6,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
walk-kit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/eba8a293dc3940f04610901acfe5c73a_2978897c-5926-41bc-b30f-09c5745aea42.jpg?v=1762801987,7,8m Retractable Dog Lead w/ Anti-Chew Cable – Pecute (2025),,,,,,,,,,,,,,,,,,,,
earth-rated-dog-poo-bags-unscented-120-uk,"Earth Rated Dog Poo Bags – Unscented, 120 Count (UK) | HappyPawsCo UK","<p>Everyday walks need everyday essentials. These 120 unscented bags are extra long, extra strong, and completely leak-proof, giving you reliable, mess-free clean-ups without the bulk of a larger pack. Made with 65% recycled plastic, they are kinder to the planet while keeping your walks clean and simple.</p>

<ul>
<li>
<strong>Daily convenience:</strong> 120 bags (8 rolls) for regular walks</li>
<li>
<strong>Extra long &amp; extra thick:</strong> reliable leak-proof protection</li>
<li>
<strong>Planet-friendly:</strong> made from 65% certified post-consumer recycled plastic</li>
<li>
<strong>Unscented &amp; universal:</strong> fits standard leash dispensers</li>
<li>
<strong>B Corp brand:</strong> designed to make everyday dog ownership simpler and better</li>
</ul>

<p>Right-sized for regular walkers who value reliability and responsibility.</p>

<p><strong>Hygiene note:</strong> For hygiene and safety reasons, boxed multipacks are non-returnable once opened (unless faulty or incorrect item sent). Please double-check suitability before opening.</p>",HappyPawsCo,Animals & Pet Supplies > Pet Supplies > Pet Waste Bags,"","earth-rated, leak-proof, poo-bags, recycled, refills, unscented, waste",true,Size Name,120 Bags,,Scent Name,Unscented,,,,,HPC-POOBAG-ER-120,7711.07029,shopify,deny,autods-prod-lreltcwk,6.49,0.00,true,true,,,,,B00EJXIZ60,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/Earth_Rated_Dog_Poo_Bags_Unscented_120_Count_UK.jpg?v=1762891342,1,"",false,Earth Rated Dog Poo Bags 120 Unscented | Leak-Proof | HappyPawsCo,"120 unscented Earth Rated poo bags—extra long, extra strong, 100% leak-proof. 65% recycled plastic. Fits standard dispensers. UK dispatch.",,,,,,,,,,,,,,oz,,3.89,active
earth-rated-dog-poo-bags-unscented-120-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/Earth_Rated_Dog_Poo_Bags_Unscented_120_Count_UK_2.jpg?v=1762891342,2,"",,,,,,,,,,,,,,,,,,,,
earth-rated-dog-poo-bags-unscented-120-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/Earth_Rated_Dog_Poo_Bags_Unscented_120_Count_UK_1.jpg?v=1762891342,3,"",,,,,,,,,,,,,,,,,,,,
earth-rated-dog-poo-bags-unscented-120-uk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0947/3022/3993/files/Earth_Rated_Dog_Poo_Bags_Unscented_120_Count_UK_3.jpg?v=1762891342,4,"",,,,,,,,,,,,,,,,,,,,
